"Test Case ID","UniqueId","TimeDifference","TotalMemory","FreeMemory"
"LinkedList 10000 insert","4959","9903020","128974848","117367880"
"LinkedList 10000 insert","4960","9905390","128974848","117367880"
"LinkedList 10000 insert","4961","9906181","128974848","117367880"
"LinkedList 10000 insert","4962","9906971","128974848","117367880"
"LinkedList 10000 insert","4963","9907761","128974848","117367880"
"LinkedList 10000 insert","4964","9908156","128974848","117367880"
"LinkedList 10000 insert","4965","9908946","128974848","117367880"
"LinkedList 10000 insert","4966","9910921","128974848","117367880"
"LinkedList 10000 insert","4967","9911711","128974848","117367880"
"LinkedList 10000 insert","4968","9912502","128974848","117367880"
"LinkedList 10000 insert","4969","9913292","128974848","117367880"
"LinkedList 10000 insert","4970","9914082","128974848","117367880"
"LinkedList 10000 insert","4971","9914872","128974848","117367880"
"LinkedList 10000 insert","4972","9916847","128974848","117367880"
"LinkedList 10000 insert","4973","9917637","128974848","117367880"
"LinkedList 10000 insert","4974","9918428","128974848","117367880"
"LinkedList 10000 insert","4975","9919218","128974848","117367880"
"LinkedList 10000 insert","4976","9920008","128974848","117367880"
"LinkedList 10000 insert","4977","9921983","128974848","117367880"
"LinkedList 10000 insert","4978","9922773","128974848","117367880"
"LinkedList 10000 insert","4979","9923563","128974848","117367880"
"LinkedList 10000 insert","4980","9924353","128974848","117367880"
"LinkedList 10000 insert","4981","9925144","128974848","117367880"
"LinkedList 10000 insert","4982","9925934","128974848","117367880"
"LinkedList 10000 insert","4983","9927909","128974848","117367880"
"LinkedList 10000 insert","4984","9928699","128974848","117367880"
"LinkedList 10000 insert","4985","9929094","128974848","117367880"
"LinkedList 10000 insert","4986","9929884","128974848","117367880"
"LinkedList 10000 insert","4987","9930674","128974848","117367880"
"LinkedList 10000 insert","4988","9932650","128974848","117367880"
"LinkedList 10000 insert","4989","9933440","128974848","117367880"
"LinkedList 10000 insert","4990","9934230","128974848","117367880"
"LinkedList 10000 insert","4991","9935020","128974848","117367880"
"LinkedList 10000 insert","4992","9935810","128974848","117367880"
"LinkedList 10000 insert","4993","9936600","128974848","117367880"
"LinkedList 10000 insert","4994","9938971","128974848","117367880"
"LinkedList 10000 insert","4995","9939761","128974848","117367880"
"LinkedList 10000 insert","4996","9940551","128974848","117367880"
"LinkedList 10000 insert","4997","9940946","128974848","117367880"
"LinkedList 10000 insert","4998","9942131","128974848","117367880"
"LinkedList 10000 insert","4999","9944107","128974848","117367880"
"LinkedList 10000 insert","5000","9944897","128974848","117367880"
"LinkedList 10000 insert","5001","9945292","128974848","117367880"
"LinkedList 10000 insert","5002","9946082","128974848","117367880"
"LinkedList 10000 insert","5003","9946872","128974848","117367880"
"LinkedList 10000 insert","5004","9947662","128974848","117367880"
"LinkedList 10000 insert","5005","9950032","128974848","117367880"
"LinkedList 10000 insert","5006","9950823","128974848","117367880"
"LinkedList 10000 insert","5007","9951613","128974848","117367880"
"LinkedList 10000 insert","5008","9952403","128974848","117367880"
"LinkedList 10000 insert","5009","9952798","128974848","117367880"
"LinkedList 10000 insert","5010","9955168","128974848","117367880"
"LinkedList 10000 insert","5011","9955958","128974848","117367880"
"LinkedList 10000 insert","5012","9956749","128974848","117367880"
"LinkedList 10000 insert","5013","9957539","128974848","117367880"
"LinkedList 10000 insert","5014","9958329","128974848","117367880"
"LinkedList 10000 insert","5015","9959119","128974848","117367880"
"LinkedList 10000 insert","5016","9961094","128974848","117367880"
"LinkedList 10000 insert","5017","9961884","128974848","117367880"
"LinkedList 10000 insert","5018","9962674","128974848","117367880"
"LinkedList 10000 insert","5019","9963465","128974848","117367880"
"LinkedList 10000 insert","5020","9964255","128974848","117367880"
"LinkedList 10000 insert","5021","9965045","128974848","117367880"
"LinkedList 10000 insert","5022","9967415","128974848","117367880"
"LinkedList 10000 insert","5023","9967810","128974848","117367880"
"LinkedList 10000 insert","5024","9968600","128974848","117367880"
"LinkedList 10000 insert","5025","9969391","128974848","117367880"
"LinkedList 10000 insert","5026","9970181","128974848","117367880"
"LinkedList 10000 insert","5027","9972551","128974848","117367880"
"LinkedList 10000 insert","5028","9973341","128974848","117367880"
"LinkedList 10000 insert","5029","9973736","128974848","117367880"
"LinkedList 10000 insert","5030","9974526","128974848","117367880"
"LinkedList 10000 insert","5031","9975316","128974848","117367880"
"LinkedList 10000 insert","5032","9976107","128974848","117367880"
"LinkedList 10000 insert","5033","9978477","128974848","117367880"
"LinkedList 10000 insert","5034","9979267","128974848","117367880"
"LinkedList 10000 insert","5035","9980057","128974848","117367880"
"LinkedList 10000 insert","5036","9980847","128974848","117367880"
"LinkedList 10000 insert","5037","9981637","128974848","117367880"
"LinkedList 10000 insert","5038","9983613","128974848","117367880"
"LinkedList 10000 insert","5039","9984403","128974848","117367880"
"LinkedList 10000 insert","5040","9985193","128974848","117367880"
"LinkedList 10000 insert","5041","9985983","128974848","117367880"
"LinkedList 10000 insert","5042","9986773","128974848","117367880"
"LinkedList 10000 insert","5043","9987563","128974848","117367880"
"LinkedList 10000 insert","5044","9989934","128974848","117367880"
"LinkedList 10000 insert","5045","9990724","128974848","117367880"
"LinkedList 10000 insert","5046","9991514","128974848","117367880"
"LinkedList 10000 insert","5047","9991909","128974848","117367880"
"LinkedList 10000 insert","5048","9992699","128974848","117367880"
"LinkedList 10000 insert","5049","9995465","128974848","117367880"
"LinkedList 10000 insert","5050","9996255","128974848","117367880"
"LinkedList 10000 insert","5051","9997045","128974848","117367880"
"LinkedList 10000 insert","5052","9997835","128974848","117367880"
"LinkedList 10000 insert","5053","9998625","128974848","117367880"
"LinkedList 10000 insert","5054","9999415","128974848","117367880"
"LinkedList 10000 insert","5055","10001786","128974848","117367880"
"LinkedList 10000 insert","5056","10002576","128974848","117367880"
"LinkedList 10000 insert","5057","10003366","128974848","117367880"
"LinkedList 10000 insert","5058","10004156","128974848","117367880"
"LinkedList 10000 insert","5059","10004946","128974848","117367880"
"LinkedList 10000 insert","5060","10005341","128974848","117367880"
"LinkedList 10000 insert","5061","10007712","128974848","117367880"
"LinkedList 10000 insert","5062","10008502","128974848","117367880"
"LinkedList 10000 insert","5063","10008897","128974848","117367880"
"LinkedList 10000 insert","5064","10009687","128974848","117367880"
"LinkedList 10000 insert","5065","10010477","128974848","117367880"
"LinkedList 10000 insert","5066","10012452","128974848","117367880"
"LinkedList 10000 insert","5067","10013242","128974848","117367880"
"LinkedList 10000 insert","5068","10014033","128974848","117367880"
"LinkedList 10000 insert","5069","10014823","128974848","117367880"
"LinkedList 10000 insert","5070","10015613","128974848","117367880"
"LinkedList 10000 insert","5071","10016403","128974848","117367880"
"LinkedList 10000 insert","5072","10018378","128974848","117367880"
"LinkedList 10000 insert","5073","10019168","128974848","117367880"
"LinkedList 10000 insert","5074","10019958","128974848","117367880"
"LinkedList 10000 insert","5075","10020749","128974848","117367880"
"LinkedList 10000 insert","5076","10021539","128974848","117367880"
"LinkedList 10000 insert","5077","10023909","128974848","117367880"
"LinkedList 10000 insert","5078","10024699","128974848","117367880"
"LinkedList 10000 insert","5079","10025489","128974848","117367880"
"LinkedList 10000 insert","5080","10026279","128974848","117367880"
"LinkedList 10000 insert","5081","10027070","128974848","117367880"
"LinkedList 10000 insert","5082","10027860","128974848","117367880"
"LinkedList 10000 insert","5083","10029835","128974848","117367880"
"LinkedList 10000 insert","5084","10030625","128974848","117367880"
"LinkedList 10000 insert","5085","10031415","128974848","117367880"
"LinkedList 10000 insert","5086","10032205","128974848","117367880"
"LinkedList 10000 insert","5087","10032600","128974848","117367880"
"LinkedList 10000 insert","5088","10034576","128974848","117367880"
"LinkedList 10000 insert","5089","10035366","128974848","117367880"
"LinkedList 10000 insert","5090","10036156","128974848","117367880"
"LinkedList 10000 insert","5091","10036946","128974848","117367880"
"LinkedList 10000 insert","5092","10037736","128974848","117367880"
"LinkedList 10000 insert","5093","10038526","128974848","117367880"
"LinkedList 10000 insert","5094","10040897","128974848","117367880"
"LinkedList 10000 insert","5095","10041687","128974848","117367880"
"LinkedList 10000 insert","5096","10042477","128974848","117367880"
"LinkedList 10000 insert","5097","10043267","128974848","117367880"
"LinkedList 10000 insert","5098","10043662","128974848","117367880"
"LinkedList 10000 insert","5099","10044452","128974848","117367880"
"LinkedList 10000 insert","5100","10046823","128974848","117367880"
"LinkedList 10000 insert","5101","10047613","128974848","117367880"
"LinkedList 10000 insert","5102","10048008","128974848","117367880"
"LinkedList 10000 insert","5103","10048798","128974848","117367880"
"LinkedList 10000 insert","5104","10049588","128974848","117367880"
"LinkedList 10000 insert","5105","10051563","128974848","117367880"
"LinkedList 10000 insert","5106","10052354","128974848","117367880"
"LinkedList 10000 insert","5107","10053144","128974848","117367880"
"LinkedList 10000 insert","5108","10053934","128974848","117367880"
"LinkedList 10000 insert","5109","10054724","128974848","117367880"
"LinkedList 10000 insert","5110","10055514","128974848","117367880"
"LinkedList 10000 insert","5111","10057489","128974848","117367880"
"LinkedList 10000 insert","5112","10058279","128974848","117367880"
"LinkedList 10000 insert","5113","10058675","128974848","117367880"
"LinkedList 10000 insert","5114","10059465","128974848","117367880"
"LinkedList 10000 insert","5115","10060255","128974848","117367880"
"LinkedList 10000 insert","5116","10062625","128974848","117367880"
"LinkedList 10000 insert","5117","10063415","128974848","117367880"
"LinkedList 10000 insert","5118","10064205","128974848","117367880"
"LinkedList 10000 insert","5119","10064996","128974848","117367880"
"LinkedList 10000 insert","5120","10065786","128974848","117367880"
"LinkedList 10000 insert","5121","10066576","128974848","117367880"
"LinkedList 10000 insert","5122","10068551","128974848","117367880"
"LinkedList 10000 insert","5123","10071317","128974848","117367880"
"LinkedList 10000 insert","5124","10072107","128974848","117367880"
"LinkedList 10000 insert","5125","10072502","128974848","117367880"
"LinkedList 10000 insert","5126","10073292","128974848","117367880"
"LinkedList 10000 insert","5127","10075267","128974848","117367880"
"LinkedList 10000 insert","5128","10076057","128974848","117367880"
"LinkedList 10000 insert","5129","10076847","128974848","117367880"
"LinkedList 10000 insert","5130","10077638","128974848","117367880"
"LinkedList 10000 insert","5131","10078428","128974848","117367880"
"LinkedList 10000 insert","5132","10079218","128974848","117367880"
"LinkedList 10000 insert","5133","10081193","128974848","117367880"
"LinkedList 10000 insert","5134","10081983","128974848","117367880"
"LinkedList 10000 insert","5135","10082378","128974848","117367880"
"LinkedList 10000 insert","5136","10083168","128974848","117367880"
"LinkedList 10000 insert","5137","10083959","128974848","117367880"
"LinkedList 10000 insert","5138","10086329","128974848","117367880"
"LinkedList 10000 insert","5139","10087119","128974848","117367880"
"LinkedList 10000 insert","5140","10087909","128974848","117367880"
"LinkedList 10000 insert","5141","10088699","128974848","117367880"
"LinkedList 10000 insert","5142","10089094","128974848","117367880"
"LinkedList 10000 insert","5143","10089884","128974848","117367880"
"LinkedList 10000 insert","5144","10092255","128974848","117367880"
"LinkedList 10000 insert","5145","10093045","128974848","117367880"
"LinkedList 10000 insert","5146","10093835","128974848","117367880"
"LinkedList 10000 insert","5147","10094625","128974848","117367880"
"LinkedList 10000 insert","5148","10095415","128974848","117367880"
"LinkedList 10000 insert","5149","10096205","128974848","117367880"
"LinkedList 10000 insert","5150","10098181","128974848","117367880"
"LinkedList 10000 insert","5151","10098971","128974848","117367880"
"LinkedList 10000 insert","5152","10099761","128974848","117367880"
"LinkedList 10000 insert","5153","10100551","128974848","117367880"
"LinkedList 10000 insert","5154","10101341","128974848","117367880"
"LinkedList 10000 insert","5155","10103712","128974848","117367880"
"LinkedList 10000 insert","5156","10104502","128974848","117367880"
"LinkedList 10000 insert","5157","10104897","128974848","117367880"
"LinkedList 10000 insert","5158","10105687","128974848","117367880"
"LinkedList 10000 insert","5159","10106477","128974848","117367880"
"LinkedList 10000 insert","5160","10107267","128974848","117367880"
"LinkedList 10000 insert","5161","10109638","128974848","117367880"
"LinkedList 10000 insert","5162","10110428","128974848","117367880"
"LinkedList 10000 insert","5163","10111218","128974848","117367880"
"LinkedList 10000 insert","5164","10112008","128974848","117367880"
"LinkedList 10000 insert","5165","10112798","128974848","117367880"
"LinkedList 10000 insert","5166","10114773","128974848","117367880"
"LinkedList 10000 insert","5167","10115563","128974848","117367880"
"LinkedList 10000 insert","5168","10116354","128974848","117367880"
"LinkedList 10000 insert","5169","10117144","128974848","117367880"
"LinkedList 10000 insert","5170","10117934","128974848","117367880"
"LinkedList 10000 insert","5171","10118724","128974848","117367880"
"LinkedList 10000 insert","5172","10120699","128974848","117367880"
"LinkedList 10000 insert","5173","10121489","128974848","117367880"
"LinkedList 10000 insert","5174","10121884","128974848","117367880"
"LinkedList 10000 insert","5175","10122675","128974848","117367880"
"LinkedList 10000 insert","5176","10123860","128974848","116686312"
"LinkedList 10000 insert","5177","10125440","128974848","116686312"
"LinkedList 10000 insert","5178","10126230","128974848","116686312"
"LinkedList 10000 insert","5179","10127020","128974848","116686312"
"LinkedList 10000 insert","5180","10127810","128974848","116686312"
"LinkedList 10000 insert","5181","10128601","128974848","116686312"
"LinkedList 10000 insert","5182","10129391","128974848","116686312"
"LinkedList 10000 insert","5183","10131366","128974848","116686312"
"LinkedList 10000 insert","5184","10132156","128974848","116686312"
"LinkedList 10000 insert","5185","10132946","128974848","116686312"
"LinkedList 10000 insert","5186","10133341","128974848","116686312"
"LinkedList 10000 insert","5187","10134131","128974848","116686312"
"LinkedList 10000 insert","5188","10134922","128974848","116686312"
"LinkedList 10000 insert","5189","10136897","128974848","116686312"
"LinkedList 10000 insert","5190","10137687","128974848","116686312"
"LinkedList 10000 insert","5191","10138477","128974848","116686312"
"LinkedList 10000 insert","5192","10139267","128974848","116686312"
"LinkedList 10000 insert","5193","10140057","128974848","116686312"
"LinkedList 10000 insert","5194","10142033","128974848","116686312"
"LinkedList 10000 insert","5195","10142823","128974848","116686312"
"LinkedList 10000 insert","5196","10143613","128974848","116686312"
"LinkedList 10000 insert","5197","10144403","128974848","116686312"
"LinkedList 10000 insert","5198","10145193","128974848","116686312"
"LinkedList 10000 insert","5199","10145588","128974848","116686312"
"LinkedList 10000 insert","5200","10147564","128974848","116686312"
"LinkedList 10000 insert","5201","10148354","128974848","116686312"
"LinkedList 10000 insert","5202","10149144","128974848","116686312"
"LinkedList 10000 insert","5203","10149934","128974848","116686312"
"LinkedList 10000 insert","5204","10150724","128974848","116686312"
"LinkedList 10000 insert","5205","10152304","128974848","116686312"
"LinkedList 10000 insert","5206","10153885","128974848","116686312"
"LinkedList 10000 insert","5207","10154675","128974848","116686312"
"LinkedList 10000 insert","5208","10155465","128974848","116686312"
"LinkedList 10000 insert","5209","10156255","128974848","116686312"
"LinkedList 10000 insert","5210","10157045","128974848","116686312"
"LinkedList 10000 insert","5211","10159415","128974848","116686312"
"LinkedList 10000 insert","5212","10160205","128974848","116686312"
"LinkedList 10000 insert","5213","10160996","128974848","116686312"
"LinkedList 10000 insert","5214","10161391","128974848","116686312"
"LinkedList 10000 insert","5215","10162181","128974848","116686312"
"LinkedList 10000 insert","5216","10164156","128974848","116686312"
"LinkedList 10000 insert","5217","10164946","128974848","116686312"
"LinkedList 10000 insert","5218","10165736","128974848","116686312"
"LinkedList 10000 insert","5219","10167317","128974848","116686312"
"LinkedList 10000 insert","5220","10168107","128974848","116686312"
"LinkedList 10000 insert","5221","10168897","128974848","116686312"
"LinkedList 10000 insert","5222","10170872","128974848","116686312"
"LinkedList 10000 insert","5223","10171662","128974848","116686312"
"LinkedList 10000 insert","5224","10172452","128974848","116686312"
"LinkedList 10000 insert","5225","10173243","128974848","116686312"
"LinkedList 10000 insert","5226","10173638","128974848","116686312"
"LinkedList 10000 insert","5227","10175613","128974848","116686312"
"LinkedList 10000 insert","5228","10176403","128974848","116686312"
"LinkedList 10000 insert","5229","10177193","128974848","116686312"
"LinkedList 10000 insert","5230","10177983","128974848","116686312"
"LinkedList 10000 insert","5231","10178773","128974848","116686312"
"LinkedList 10000 insert","5232","10179564","128974848","116686312"
"LinkedList 10000 insert","5233","10181539","128974848","116686312"
"LinkedList 10000 insert","5234","10181934","128974848","116686312"
"LinkedList 10000 insert","5235","10182724","128974848","116686312"
"LinkedList 10000 insert","5236","10183514","128974848","116686312"
"LinkedList 10000 insert","5237","10184304","128974848","116686312"
"LinkedList 10000 insert","5238","10185094","128974848","116686312"
"LinkedList 10000 insert","5239","10187070","128974848","116686312"
"LinkedList 10000 insert","5240","10187860","128974848","116686312"
"LinkedList 10000 insert","5241","10188650","128974848","116686312"
"LinkedList 10000 insert","5242","10189440","128974848","116686312"
"LinkedList 10000 insert","5243","10189835","128974848","116686312"
"LinkedList 10000 insert","5244","10191810","128974848","116686312"
"LinkedList 10000 insert","5245","10192601","128974848","116686312"
"LinkedList 10000 insert","5246","10193391","128974848","116686312"
"LinkedList 10000 insert","5247","10194181","128974848","116686312"
"LinkedList 10000 insert","5248","10194971","128974848","116686312"
"LinkedList 10000 insert","5249","10195761","128974848","116686312"
"LinkedList 10000 insert","5250","10197341","128974848","116686312"
"LinkedList 10000 insert","5251","10198131","128974848","116686312"
"LinkedList 10000 insert","5252","10198922","128974848","116686312"
"LinkedList 10000 insert","5253","10199712","128974848","116686312"
"LinkedList 10000 insert","5254","10200502","128974848","116686312"
"LinkedList 10000 insert","5255","10202477","128974848","116686312"
"LinkedList 10000 insert","5256","10203267","128974848","116686312"
"LinkedList 10000 insert","5257","10204057","128974848","116686312"
"LinkedList 10000 insert","5258","10204452","128974848","116686312"
"LinkedList 10000 insert","5259","10205243","128974848","116686312"
"LinkedList 10000 insert","5260","10206033","128974848","116686312"
"LinkedList 10000 insert","5261","10213934","128974848","116686312"
"LinkedList 10000 insert","5262","10215119","128974848","116686312"
"LinkedList 10000 insert","5263","10215909","128974848","116686312"
"LinkedList 10000 insert","5264","10216699","128974848","116686312"
"LinkedList 10000 insert","5265","10217489","128974848","116686312"
"LinkedList 10000 insert","5266","10223020","128974848","116686312"
"LinkedList 10000 insert","5267","10224996","128974848","116686312"
"LinkedList 10000 insert","5268","10226576","128974848","116686312"
"LinkedList 10000 insert","5269","10227366","128974848","116686312"
"LinkedList 10000 insert","5270","10228156","128974848","116686312"
"LinkedList 10000 insert","5271","10228946","128974848","116686312"
"LinkedList 10000 insert","5272","10230922","128974848","116686312"
"LinkedList 10000 insert","5273","10231712","128974848","116686312"
"LinkedList 10000 insert","5274","10232502","128974848","116686312"
"LinkedList 10000 insert","5275","10233292","128974848","116686312"
"LinkedList 10000 insert","5276","10234082","128974848","116686312"
"LinkedList 10000 insert","5277","10234872","128974848","116686312"
"LinkedList 10000 insert","5278","10236848","128974848","116686312"
"LinkedList 10000 insert","5279","10237638","128974848","116686312"
"LinkedList 10000 insert","5280","10238428","128974848","116686312"
"LinkedList 10000 insert","5281","10239218","128974848","116686312"
"LinkedList 10000 insert","5282","10240008","128974848","116686312"
"LinkedList 10000 insert","5283","10245934","128974848","116686312"
"LinkedList 10000 insert","5284","10247514","128974848","116686312"
"LinkedList 10000 insert","5285","10248304","128974848","116686312"
"LinkedList 10000 insert","5286","10248699","128974848","116686312"
"LinkedList 10000 insert","5287","10249490","128974848","116686312"
"LinkedList 10000 insert","5288","10250280","128974848","116686312"
"LinkedList 10000 insert","5289","10252650","128974848","116686312"
"LinkedList 10000 insert","5290","10253440","128974848","116686312"
"LinkedList 10000 insert","5291","10254625","128974848","116686312"
"LinkedList 10000 insert","5292","10255415","128974848","116686312"
"LinkedList 10000 insert","5293","10256206","128974848","116686312"
"LinkedList 10000 insert","5294","10258181","128974848","116686312"
"LinkedList 10000 insert","5295","10258971","128974848","116686312"
"LinkedList 10000 insert","5296","10259761","128974848","116686312"
"LinkedList 10000 insert","5297","10260551","128974848","116686312"
"LinkedList 10000 insert","5298","10261341","128974848","116686312"
"LinkedList 10000 insert","5299","10262132","128974848","116686312"
"LinkedList 10000 insert","5300","10268452","128974848","116686312"
"LinkedList 10000 insert","5301","10269638","128974848","116686312"
"LinkedList 10000 insert","5302","10270428","128974848","116686312"
"LinkedList 10000 insert","5303","10271218","128974848","116686312"
"LinkedList 10000 insert","5304","10272008","128974848","116686312"
"LinkedList 10000 insert","5305","10273983","128974848","116686312"
"LinkedList 10000 insert","5306","10274773","128974848","116686312"
"LinkedList 10000 insert","5307","10275564","128974848","116686312"
"LinkedList 10000 insert","5308","10276354","128974848","116686312"
"LinkedList 10000 insert","5309","10277144","128974848","116686312"
"LinkedList 10000 insert","5310","10277934","128974848","116686312"
"LinkedList 10000 insert","5311","10279909","128974848","116686312"
"LinkedList 10000 insert","5312","10280699","128974848","116686312"
"LinkedList 10000 insert","5313","10281094","128974848","116686312"
"LinkedList 10000 insert","5314","10281885","128974848","116686312"
"LinkedList 10000 insert","5315","10282675","128974848","116686312"
"LinkedList 10000 insert","5316","10283465","128974848","116686312"
"LinkedList 10000 insert","5317","10285440","128974848","116686312"
"LinkedList 10000 insert","5318","10286230","128974848","116686312"
"LinkedList 10000 insert","5319","10287020","128974848","116686312"
"LinkedList 10000 insert","5320","10287811","128974848","116686312"
"LinkedList 10000 insert","5321","10288601","128974848","116686312"
"LinkedList 10000 insert","5322","10295317","128974848","116686312"
"LinkedList 10000 insert","5323","10296502","128974848","116686312"
"LinkedList 10000 insert","5324","10297292","128974848","116686312"
"LinkedList 10000 insert","5325","10298082","128974848","116686312"
"LinkedList 10000 insert","5326","10298872","128974848","116686312"
"LinkedList 10000 insert","5327","10299662","128974848","116686312"
"LinkedList 10000 insert","5328","10301638","128974848","116686312"
"LinkedList 10000 insert","5329","10302428","128974848","116686312"
"LinkedList 10000 insert","5330","10303218","128974848","116686312"
"LinkedList 10000 insert","5331","10304008","128974848","116686312"
"LinkedList 10000 insert","5332","10304798","128974848","116686312"
"LinkedList 10000 insert","5333","10306774","128974848","116686312"
"LinkedList 10000 insert","5334","10307564","128974848","116686312"
"LinkedList 10000 insert","5335","10308354","128974848","116686312"
"LinkedList 10000 insert","5336","10309144","128974848","116686312"
"LinkedList 10000 insert","5337","10309539","128974848","116686312"
"LinkedList 10000 insert","5338","10310329","128974848","116686312"
"LinkedList 10000 insert","5339","10312304","128974848","116686312"
"LinkedList 10000 insert","5340","10313095","128974848","116686312"
"LinkedList 10000 insert","5341","10313885","128974848","116686312"
"LinkedList 10000 insert","5342","10314675","128974848","116686312"
"LinkedList 10000 insert","5343","10315465","128974848","116686312"
"LinkedList 10000 insert","5344","10317440","128974848","116686312"
"LinkedList 10000 insert","5345","10318230","128974848","116686312"
"LinkedList 10000 insert","5346","10319020","128974848","116686312"
"LinkedList 10000 insert","5347","10319415","128974848","116686312"
"LinkedList 10000 insert","5348","10320206","128974848","116686312"
"LinkedList 10000 insert","5349","10320996","128974848","116686312"
"LinkedList 10000 insert","5350","10322971","128974848","116686312"
"LinkedList 10000 insert","5351","10323761","128974848","116686312"
"LinkedList 10000 insert","5352","10324551","128974848","116686312"
"LinkedList 10000 insert","5353","10325341","128974848","116686312"
"LinkedList 10000 insert","5354","10326132","128974848","116686312"
"LinkedList 10000 insert","5355","10328107","128974848","116686312"
"LinkedList 10000 insert","5356","10328897","128974848","116686312"
"LinkedList 10000 insert","5357","10329687","128974848","116686312"
"LinkedList 10000 insert","5358","10330477","128974848","116686312"
"LinkedList 10000 insert","5359","10330872","128974848","116686312"
"LinkedList 10000 insert","5360","10331662","128974848","116686312"
"LinkedList 10000 insert","5361","10333638","128974848","116686312"
"LinkedList 10000 insert","5362","10334428","128974848","116686312"
"LinkedList 10000 insert","5363","10335218","128974848","116686312"
"LinkedList 10000 insert","5364","10336008","128974848","116686312"
"LinkedList 10000 insert","5365","10336798","128974848","116686312"
"LinkedList 10000 insert","5366","10337588","128974848","116686312"
"LinkedList 10000 insert","5367","10339564","128974848","116686312"
"LinkedList 10000 insert","5368","10340354","128974848","116686312"
"LinkedList 10000 insert","5369","10341144","128974848","116686312"
"LinkedList 10000 insert","5370","10341934","128974848","116686312"
"LinkedList 10000 insert","5371","10342329","128974848","116686312"
"LinkedList 10000 insert","5372","10344699","128974848","116686312"
"LinkedList 10000 insert","5373","10345490","128974848","116686312"
"LinkedList 10000 insert","5374","10345885","128974848","116686312"
"LinkedList 10000 insert","5375","10346675","128974848","116686312"
"LinkedList 10000 insert","5376","10347465","128974848","116686312"
"LinkedList 10000 insert","5377","10348255","128974848","116686312"
"LinkedList 10000 insert","5378","10350230","128974848","116686312"
"LinkedList 10000 insert","5379","10351020","128974848","116686312"
"LinkedList 10000 insert","5380","10351811","128974848","116686312"
"LinkedList 10000 insert","5381","10352601","128974848","116686312"
"LinkedList 10000 insert","5382","10353391","128974848","116686312"
"LinkedList 10000 insert","5383","10354971","128974848","116686312"
"LinkedList 10000 insert","5384","10355761","128974848","116686312"
"LinkedList 10000 insert","5385","10356551","128974848","116686312"
"LinkedList 10000 insert","5386","10357341","128974848","116686312"
"LinkedList 10000 insert","5387","10358132","128974848","116686312"
"LinkedList 10000 insert","5388","10358922","128974848","116686312"
"LinkedList 10000 insert","5389","10360897","128974848","116686312"
"LinkedList 10000 insert","5390","10361687","128974848","116686312"
"LinkedList 10000 insert","5391","10362477","128974848","116686312"
"LinkedList 10000 insert","5392","10363267","128974848","116686312"
"LinkedList 10000 insert","5393","10364058","128974848","116686312"
"LinkedList 10000 insert","5394","10366033","128974848","116686312"
"LinkedList 10000 insert","5395","10366823","128974848","116686312"
"LinkedList 10000 insert","5396","10367218","128974848","116686312"
"LinkedList 10000 insert","5397","10368008","128974848","116686312"
"LinkedList 10000 insert","5398","10368798","128974848","116686312"
"LinkedList 10000 insert","5399","10369588","128974848","116686312"
"LinkedList 10000 insert","5400","10373539","128974848","116686312"
"LinkedList 10000 insert","5401","10374329","128974848","116686312"
"LinkedList 10000 insert","5402","10375119","128974848","116686312"
"LinkedList 10000 insert","5403","10375909","128974848","116686312"
"LinkedList 10000 insert","5404","10376304","128974848","116686312"
"LinkedList 10000 insert","5405","10377095","128974848","116686312"
"LinkedList 10000 insert","5406","10381045","128974848","116686312"
"LinkedList 10000 insert","5407","10381835","128974848","116686312"
"LinkedList 10000 insert","5408","10382625","128974848","116686312"
"LinkedList 10000 insert","5409","10383416","128974848","116686312"
"LinkedList 10000 insert","5410","10384206","128974848","116686312"
"LinkedList 10000 insert","5411","10388156","128974848","116686312"
"LinkedList 10000 insert","5412","10388946","128974848","116686312"
"LinkedList 10000 insert","5413","10389737","128974848","116686312"
"LinkedList 10000 insert","5414","10390527","128974848","116686312"
"LinkedList 10000 insert","5415","10390922","128974848","116686312"
"LinkedList 10000 insert","5416","10391712","128974848","116686312"
"LinkedList 10000 insert","5417","10394082","128974848","116686312"
"LinkedList 10000 insert","5418","10394872","128974848","116686312"
"LinkedList 10000 insert","5419","10395662","128974848","116686312"
"LinkedList 10000 insert","5420","10396453","128974848","116686312"
"LinkedList 10000 insert","5421","10397243","128974848","116686312"
"LinkedList 10000 insert","5422","10399218","128974848","116686312"
"LinkedList 10000 insert","5423","10400008","128974848","116686312"
"LinkedList 10000 insert","5424","10400798","128974848","116686312"
"LinkedList 10000 insert","5425","10401588","128974848","116686312"
"LinkedList 10000 insert","5426","10402379","128974848","116686312"
"LinkedList 10000 insert","5427","10403169","128974848","116686312"
"LinkedList 10000 insert","5428","10404749","128974848","116686312"
"LinkedList 10000 insert","5429","10405539","128974848","116686312"
"LinkedList 10000 insert","5430","10406329","128974848","116686312"
"LinkedList 10000 insert","5431","10407119","128974848","116686312"
"LinkedList 10000 insert","5432","10407909","128974848","116686312"
"LinkedList 10000 insert","5433","10409885","128974848","116686312"
"LinkedList 10000 insert","5434","10410675","128974848","116686312"
"LinkedList 10000 insert","5435","10411465","128974848","116686312"
"LinkedList 10000 insert","5436","10412255","128974848","116686312"
"LinkedList 10000 insert","5437","10413045","128974848","116686312"
"LinkedList 10000 insert","5438","10413440","128974848","116686312"
"LinkedList 10000 insert","5439","10417391","128974848","116686312"
