Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
LinkedList 10000 insert,1859,1718500,8474939392,1645223936,
LinkedList 10000 insert,1860,1719800,8474939392,1645223936,
LinkedList 10000 insert,1861,1724800,8474939392,1645223936,
LinkedList 10000 insert,1862,1725700,8474939392,1645223936,
LinkedList 10000 insert,1863,1726600,8474939392,1645223936,
LinkedList 10000 insert,1864,1727600,8474939392,1645223936,
LinkedList 10000 insert,1865,1731300,8474939392,1645223936,
LinkedList 10000 insert,1866,1732200,8474939392,1645223936,
LinkedList 10000 insert,1867,1733100,8474939392,1645223936,
LinkedList 10000 insert,1868,1734000,8474939392,1645223936,
LinkedList 10000 insert,1869,1734900,8474939392,1645223936,
LinkedList 10000 insert,1870,1735900,8474939392,1645223936,
LinkedList 10000 insert,1871,1736800,8474939392,1645223936,
LinkedList 10000 insert,1872,1737700,8474939392,1645223936,
LinkedList 10000 insert,1873,1738600,8474939392,1645223936,
LinkedList 10000 insert,1874,1742100,8474939392,1645223936,
LinkedList 10000 insert,1875,1743100,8474939392,1645223936,
LinkedList 10000 insert,1876,1744000,8474939392,1645223936,
LinkedList 10000 insert,1877,1745000,8474939392,1645223936,
LinkedList 10000 insert,1878,1745900,8474939392,1645223936,
LinkedList 10000 insert,1879,1746900,8474939392,1645223936,
LinkedList 10000 insert,1880,1747900,8474939392,1645223936,
LinkedList 10000 insert,1881,1748800,8474939392,1645223936,
LinkedList 10000 insert,1882,1749800,8474939392,1645223936,
LinkedList 10000 insert,1883,1750900,8474939392,1645223936,
LinkedList 10000 insert,1884,1751800,8474939392,1645223936,
LinkedList 10000 insert,1885,1752800,8474939392,1645223936,
LinkedList 10000 insert,1886,1753700,8474939392,1645223936,
LinkedList 10000 insert,1887,1754800,8474939392,1645223936,
LinkedList 10000 insert,1888,1755700,8474939392,1645223936,
LinkedList 10000 insert,1889,1756700,8474939392,1645223936,
LinkedList 10000 insert,1890,1757600,8474939392,1645223936,
LinkedList 10000 insert,1891,1758600,8474939392,1645223936,
LinkedList 10000 insert,1892,1759500,8474939392,1645223936,
LinkedList 10000 insert,1893,1760500,8474939392,1645223936,
LinkedList 10000 insert,1894,1761400,8474939392,1645223936,
LinkedList 10000 insert,1895,1762400,8474939392,1645223936,
LinkedList 10000 insert,1896,1763500,8474939392,1645223936,
LinkedList 10000 insert,1897,1764400,8474939392,1645223936,
LinkedList 10000 insert,1898,1765400,8474939392,1645223936,
LinkedList 10000 insert,1899,1766300,8474939392,1645223936,
LinkedList 10000 insert,1900,1767300,8474939392,1645223936,
LinkedList 10000 insert,1901,1768300,8474939392,1645223936,
LinkedList 10000 insert,1902,1769200,8474939392,1645223936,
LinkedList 10000 insert,1903,1770200,8474939392,1645223936,
LinkedList 10000 insert,1904,1771100,8474939392,1645223936,
LinkedList 10000 insert,1905,1772100,8474939392,1645223936,
LinkedList 10000 insert,1906,1773000,8474939392,1645223936,
LinkedList 10000 insert,1907,1774000,8474939392,1645223936,
LinkedList 10000 insert,1908,1775200,8474939392,1645223936,
LinkedList 10000 insert,1909,1776100,8474939392,1645223936,
LinkedList 10000 insert,1910,1777100,8474939392,1645223936,
LinkedList 10000 insert,1911,1778000,8474939392,1645223936,
LinkedList 10000 insert,1912,1779000,8474939392,1645223936,
LinkedList 10000 insert,1913,1779900,8474939392,1645223936,
LinkedList 10000 insert,1914,1780900,8474939392,1645223936,
LinkedList 10000 insert,1915,1781800,8474939392,1645223936,
LinkedList 10000 insert,1916,1782800,8474939392,1645223936,
LinkedList 10000 insert,1917,1783700,8474939392,1645223936,
LinkedList 10000 insert,1918,1784700,8474939392,1645223936,
LinkedList 10000 insert,1919,1785600,8474939392,1645223936,
LinkedList 10000 insert,1920,1786500,8474939392,1645223936,
LinkedList 10000 insert,1921,1787700,8474939392,1645223936,
LinkedList 10000 insert,1922,1788600,8474939392,1645223936,
LinkedList 10000 insert,1923,1789600,8474939392,1645223936,
LinkedList 10000 insert,1924,1790500,8474939392,1645223936,
LinkedList 10000 insert,1925,1791400,8474939392,1645223936,
LinkedList 10000 insert,1926,1792400,8474939392,1645223936,
LinkedList 10000 insert,1927,1793300,8474939392,1645223936,
LinkedList 10000 insert,1928,1794300,8474939392,1645223936,
LinkedList 10000 insert,1929,1795200,8474939392,1645223936,
LinkedList 10000 insert,1930,1796200,8474939392,1645223936,
LinkedList 10000 insert,1931,1797100,8474939392,1645223936,
LinkedList 10000 insert,1932,1798100,8474939392,1645223936,
LinkedList 10000 insert,1933,1799000,8474939392,1645223936,
LinkedList 10000 insert,1934,1800200,8474939392,1645223936,
LinkedList 10000 insert,1935,1801100,8474939392,1645223936,
LinkedList 10000 insert,1936,1802500,8474939392,1645223936,
LinkedList 10000 insert,1937,1803400,8474939392,1645223936,
LinkedList 10000 insert,1938,1804400,8474939392,1645223936,
LinkedList 10000 insert,1939,1805300,8474939392,1645223936,
LinkedList 10000 insert,1940,1806300,8474939392,1645223936,
LinkedList 10000 insert,1941,1807200,8474939392,1645223936,
LinkedList 10000 insert,1942,1808200,8474939392,1645223936,
LinkedList 10000 insert,1943,1809100,8474939392,1645223936,
LinkedList 10000 insert,1944,1810100,8474939392,1645223936,
LinkedList 10000 insert,1945,1811000,8474939392,1645223936,
LinkedList 10000 insert,1946,1812200,8474939392,1645223936,
LinkedList 10000 insert,1947,1813100,8474939392,1645223936,
LinkedList 10000 insert,1948,1814100,8474939392,1645223936,
LinkedList 10000 insert,1949,1815000,8474939392,1645223936,
LinkedList 10000 insert,1950,1816000,8474939392,1645223936,
LinkedList 10000 insert,1951,1816900,8474939392,1645223936,
LinkedList 10000 insert,1952,1817900,8474939392,1645223936,
LinkedList 10000 insert,1953,1818800,8474939392,1645223936,
LinkedList 10000 insert,1954,1819800,8474939392,1645223936,
LinkedList 10000 insert,1955,1820700,8474939392,1645223936,
LinkedList 10000 insert,1956,1821700,8474939392,1645223936,
LinkedList 10000 insert,1957,1822600,8474939392,1645223936,
LinkedList 10000 insert,1958,1823600,8474939392,1645223936,
LinkedList 10000 insert,1959,1824700,8474939392,1645223936,
LinkedList 10000 insert,1960,1825700,8474939392,1645223936,
LinkedList 10000 insert,1961,1826600,8474939392,1645223936,
LinkedList 10000 insert,1962,1827600,8474939392,1645223936,
LinkedList 10000 insert,1963,1828500,8474939392,1645223936,
LinkedList 10000 insert,1964,1829400,8474939392,1645223936,
LinkedList 10000 insert,1965,1830400,8474939392,1645223936,
LinkedList 10000 insert,1966,1831300,8474939392,1645223936,
LinkedList 10000 insert,1967,1832300,8474939392,1645223936,
LinkedList 10000 insert,1968,1833200,8474939392,1645223936,
LinkedList 10000 insert,1969,1834200,8474939392,1645223936,
LinkedList 10000 insert,1970,1835100,8474939392,1645223936,
LinkedList 10000 insert,1971,1836100,8474939392,1645223936,
LinkedList 10000 insert,1972,1837900,8474939392,1645223936,
LinkedList 10000 insert,1973,1838900,8474939392,1645223936,
LinkedList 10000 insert,1974,1839800,8474939392,1645223936,
LinkedList 10000 insert,1975,1840800,8474939392,1645223936,
LinkedList 10000 insert,1976,1841700,8474939392,1645223936,
LinkedList 10000 insert,1977,1842700,8474939392,1645223936,
LinkedList 10000 insert,1978,1843600,8474939392,1645223936,
LinkedList 10000 insert,1979,1844500,8474939392,1645223936,
LinkedList 10000 insert,1980,1845500,8474939392,1645223936,
LinkedList 10000 insert,1981,1846400,8474939392,1645223936,
LinkedList 10000 insert,1982,1847400,8474939392,1645223936,
LinkedList 10000 insert,1983,1848300,8474939392,1645223936,
LinkedList 10000 insert,1984,1849400,8474939392,1645223936,
LinkedList 10000 insert,1985,1850400,8474939392,1645223936,
LinkedList 10000 insert,1986,1851300,8474939392,1645223936,
LinkedList 10000 insert,1987,1852300,8474939392,1645223936,
LinkedList 10000 insert,1988,1853200,8474939392,1645223936,
LinkedList 10000 insert,1989,1857400,8474939392,1645223936,
LinkedList 10000 insert,1990,1859800,8474939392,1645223936,
LinkedList 10000 insert,1991,1861500,8474939392,1645223936,
LinkedList 10000 insert,1992,1862500,8474939392,1645223936,
LinkedList 10000 insert,1993,1863400,8474939392,1645223936,
LinkedList 10000 insert,1994,1864400,8474939392,1645223936,
LinkedList 10000 insert,1995,1865400,8474939392,1645223936,
LinkedList 10000 insert,1996,1872000,8474939392,1645223936,
LinkedList 10000 insert,1997,1873500,8474939392,1645223936,
LinkedList 10000 insert,1998,1874500,8474939392,1645223936,
LinkedList 10000 insert,1999,1875400,8474939392,1645223936,
LinkedList 10000 insert,2000,1876900,8474939392,1645223936,
LinkedList 10000 insert,2001,1877900,8474939392,1645223936,
LinkedList 10000 insert,2002,1878800,8474939392,1645223936,
LinkedList 10000 insert,2003,1879800,8474939392,1645223936,
LinkedList 10000 insert,2004,1880700,8474939392,1645223936,
LinkedList 10000 insert,2005,1881700,8474939392,1645223936,
LinkedList 10000 insert,2006,1882600,8474939392,1645223936,
LinkedList 10000 insert,2007,1883600,8474939392,1645223936,
LinkedList 10000 insert,2008,1884500,8474939392,1645223936,
LinkedList 10000 insert,2009,1885700,8474939392,1645223936,
LinkedList 10000 insert,2010,1886600,8474939392,1645223936,
LinkedList 10000 insert,2011,1887600,8474939392,1645223936,
LinkedList 10000 insert,2012,1888500,8474939392,1645223936,
LinkedList 10000 insert,2013,1889500,8474939392,1645223936,
LinkedList 10000 insert,2014,1890400,8474939392,1645223936,
LinkedList 10000 insert,2015,1891400,8474939392,1645223936,
LinkedList 10000 insert,2016,1892300,8474939392,1645223936,
LinkedList 10000 insert,2017,1893300,8474939392,1645223936,
LinkedList 10000 insert,2018,1894200,8474939392,1645223936,
LinkedList 10000 insert,2019,1895200,8474939392,1645223936,
LinkedList 10000 insert,2020,1896100,8474939392,1645223936,
LinkedList 10000 insert,2021,1897100,8474939392,1645223936,
LinkedList 10000 insert,2022,1898200,8474939392,1645223936,
LinkedList 10000 insert,2023,1899200,8474939392,1645223936,
LinkedList 10000 insert,2024,1900100,8474939392,1645223936,
LinkedList 10000 insert,2025,1901100,8474939392,1645223936,
LinkedList 10000 insert,2026,1902000,8474939392,1645223936,
LinkedList 10000 insert,2027,1903000,8474939392,1645223936,
LinkedList 10000 insert,2028,1903900,8474939392,1645223936,
LinkedList 10000 insert,2029,1904900,8474939392,1645223936,
LinkedList 10000 insert,2030,1905800,8474939392,1645223936,
LinkedList 10000 insert,2031,1906800,8474939392,1645223936,
LinkedList 10000 insert,2032,1907700,8474939392,1645223936,
LinkedList 10000 insert,2033,1908700,8474939392,1645223936,
LinkedList 10000 insert,2034,1909600,8474939392,1645223936,
LinkedList 10000 insert,2035,1910800,8474939392,1645223936,
LinkedList 10000 insert,2036,1911700,8474939392,1645223936,
LinkedList 10000 insert,2037,1912700,8474939392,1645223936,
LinkedList 10000 insert,2038,1913600,8474939392,1645223936,
LinkedList 10000 insert,2039,1914600,8474939392,1645223936,
LinkedList 10000 insert,2040,1915500,8474939392,1645223936,
LinkedList 10000 insert,2041,1916400,8474939392,1645223936,
LinkedList 10000 insert,2042,1917400,8474939392,1645223936,
LinkedList 10000 insert,2043,1918300,8474939392,1645223936,
LinkedList 10000 insert,2044,1919300,8474939392,1645223936,
LinkedList 10000 insert,2045,1920200,8474939392,1645223936,
LinkedList 10000 insert,2046,1921200,8474939392,1645223936,
LinkedList 10000 insert,2047,1922300,8474939392,1645223936,
LinkedList 10000 insert,2048,1923300,8474939392,1645223936,
LinkedList 10000 insert,2049,1924200,8474939392,1645223936,
LinkedList 10000 insert,2050,1925200,8474939392,1645223936,
LinkedList 10000 insert,2051,1926100,8474939392,1645223936,
LinkedList 10000 insert,2052,1927100,8474939392,1645223936,
LinkedList 10000 insert,2053,1928100,8474939392,1645223936,
LinkedList 10000 insert,2054,1929000,8474939392,1645223936,
LinkedList 10000 insert,2055,1930000,8474939392,1645223936,
LinkedList 10000 insert,2056,1930900,8474939392,1645223936,
LinkedList 10000 insert,2057,1931900,8474939392,1645223936,
LinkedList 10000 insert,2058,1932800,8474939392,1645223936,
LinkedList 10000 insert,2059,1933800,8474939392,1645223936,
LinkedList 10000 insert,2060,1934900,8474939392,1645223936,
LinkedList 10000 insert,2061,1935800,8474939392,1645223936,
LinkedList 10000 insert,2062,1936800,8474939392,1645223936,
LinkedList 10000 insert,2063,1937700,8474939392,1645223936,
LinkedList 10000 insert,2064,1938700,8474939392,1645223936,
LinkedList 10000 insert,2065,1939600,8474939392,1645223936,
LinkedList 10000 insert,2066,1940600,8474939392,1645223936,
LinkedList 10000 insert,2067,1941500,8474939392,1645223936,
LinkedList 10000 insert,2068,1942500,8474939392,1645223936,
LinkedList 10000 insert,2069,1943400,8474939392,1645223936,
LinkedList 10000 insert,2070,1944400,8474939392,1645223936,
LinkedList 10000 insert,2071,1945300,8474939392,1645223936,
LinkedList 10000 insert,2072,1946300,8474939392,1645223936,
LinkedList 10000 insert,2073,1947400,8474939392,1645223936,
LinkedList 10000 insert,2074,1948400,8474939392,1645223936,
LinkedList 10000 insert,2075,1949300,8474939392,1645223936,
LinkedList 10000 insert,2076,1950300,8474939392,1645223936,
LinkedList 10000 insert,2077,1951200,8474939392,1645223936,
LinkedList 10000 insert,2078,1952200,8474939392,1645223936,
LinkedList 10000 insert,2079,1953100,8474939392,1645223936,
LinkedList 10000 insert,2080,1954100,8474939392,1645223936,
LinkedList 10000 insert,2081,1955000,8474939392,1645223936,
LinkedList 10000 insert,2082,1955900,8474939392,1645223936,
LinkedList 10000 insert,2083,1956900,8474939392,1645223936,
LinkedList 10000 insert,2084,1957800,8474939392,1645223936,
LinkedList 10000 insert,2085,1959000,8474939392,1645223936,
LinkedList 10000 insert,2086,1959900,8474939392,1645223936,
LinkedList 10000 insert,2087,1960900,8474939392,1645223936,
LinkedList 10000 insert,2088,1961800,8474939392,1645223936,
LinkedList 10000 insert,2089,1962800,8474939392,1645223936,
LinkedList 10000 insert,2090,1963700,8474939392,1645223936,
LinkedList 10000 insert,2091,1964700,8474939392,1645223936,
LinkedList 10000 insert,2092,1965600,8474939392,1645223936,
LinkedList 10000 insert,2093,1966600,8474939392,1645223936,
LinkedList 10000 insert,2094,1967600,8474939392,1645223936,
LinkedList 10000 insert,2095,1968600,8474939392,1645223936,
LinkedList 10000 insert,2096,1969500,8474939392,1645223936,
LinkedList 10000 insert,2097,1970500,8474939392,1645223936,
LinkedList 10000 insert,2098,1971600,8474939392,1645223936,
LinkedList 10000 insert,2099,1972600,8474939392,1645223936,
LinkedList 10000 insert,2100,1973600,8474939392,1645223936,
LinkedList 10000 insert,2101,1974500,8474939392,1645223936,
LinkedList 10000 insert,2102,1975500,8474939392,1645223936,
LinkedList 10000 insert,2103,1976400,8474939392,1645223936,
LinkedList 10000 insert,2104,1977400,8474939392,1645223936,
LinkedList 10000 insert,2105,1978300,8474939392,1645223936,
LinkedList 10000 insert,2106,1979300,8474939392,1645223936,
LinkedList 10000 insert,2107,1980200,8474939392,1645223936,
LinkedList 10000 insert,2108,1981200,8474939392,1645223936,
LinkedList 10000 insert,2109,1982100,8474939392,1645223936,
LinkedList 10000 insert,2110,1983100,8474939392,1645223936,
LinkedList 10000 insert,2111,1985800,8474939392,1645223936,
LinkedList 10000 insert,2112,1986800,8474939392,1645223936,
LinkedList 10000 insert,2113,1987700,8474939392,1645223936,
LinkedList 10000 insert,2114,1988700,8474939392,1645223936,
LinkedList 10000 insert,2115,1989600,8474939392,1645223936,
LinkedList 10000 insert,2116,1990600,8474939392,1645223936,
LinkedList 10000 insert,2117,1991500,8474939392,1645223936,
LinkedList 10000 insert,2118,1992500,8474939392,1645223936,
LinkedList 10000 insert,2119,1993400,8474939392,1645223936,
LinkedList 10000 insert,2120,1994400,8474939392,1645223936,
LinkedList 10000 insert,2121,1995300,8474939392,1645223936,
LinkedList 10000 insert,2122,1996700,8474939392,1645223936,
LinkedList 10000 insert,2123,1997900,8474939392,1645223936,
LinkedList 10000 insert,2124,1998900,8474939392,1645223936,
LinkedList 10000 insert,2125,1999900,8474939392,1645223936,
LinkedList 10000 insert,2126,2000800,8474939392,1645223936,
LinkedList 10000 insert,2127,2001800,8474939392,1645223936,
LinkedList 10000 insert,2128,2002700,8474939392,1645223936,
LinkedList 10000 insert,2129,2003700,8474939392,1645223936,
LinkedList 10000 insert,2130,2004600,8474939392,1645223936,
LinkedList 10000 insert,2131,2005600,8474939392,1645223936,
LinkedList 10000 insert,2132,2006600,8474939392,1645223936,
LinkedList 10000 insert,2133,2007500,8474939392,1645223936,
LinkedList 10000 insert,2134,2008500,8474939392,1645223936,
LinkedList 10000 insert,2135,2009400,8474939392,1645223936,
LinkedList 10000 insert,2136,2010600,8474939392,1645223936,
LinkedList 10000 insert,2137,2011500,8474939392,1645223936,
LinkedList 10000 insert,2138,2012500,8474939392,1645223936,
LinkedList 10000 insert,2139,2013500,8474939392,1645223936,
LinkedList 10000 insert,2140,2014400,8474939392,1645223936,
LinkedList 10000 insert,2141,2015400,8474939392,1645223936,
LinkedList 10000 insert,2142,2016300,8474939392,1645223936,
LinkedList 10000 insert,2143,2017300,8474939392,1645223936,
LinkedList 10000 insert,2144,2018200,8474939392,1645223936,
LinkedList 10000 insert,2145,2019200,8474939392,1645223936,
LinkedList 10000 insert,2146,2020100,8474939392,1645223936,
LinkedList 10000 insert,2147,2021100,8474939392,1645223936,
LinkedList 10000 insert,2148,2022200,8474939392,1645223936,
LinkedList 10000 insert,2149,2023100,8474939392,1645223936,
LinkedList 10000 insert,2150,2024100,8474939392,1645223936,
LinkedList 10000 insert,2151,2025000,8474939392,1645223936,
LinkedList 10000 insert,2152,2026000,8474939392,1645223936,
LinkedList 10000 insert,2153,2026900,8474939392,1645223936,
LinkedList 10000 insert,2154,2027900,8474939392,1645223936,
LinkedList 10000 insert,2155,2028800,8474939392,1645223936,
LinkedList 10000 insert,2156,2029800,8474939392,1645223936,
LinkedList 10000 insert,2157,2030700,8474939392,1645223936,
LinkedList 10000 insert,2158,2031700,8474939392,1645223936,
LinkedList 10000 insert,2159,2032600,8474939392,1645223936,
LinkedList 10000 insert,2160,2033600,8474939392,1645223936,
LinkedList 10000 insert,2161,2034600,8474939392,1645223936,
LinkedList 10000 insert,2162,2035600,8474939392,1645223936,
LinkedList 10000 insert,2163,2036600,8474939392,1645223936,
LinkedList 10000 insert,2164,2037900,8474939392,1645223936,
LinkedList 10000 insert,2165,2038900,8474939392,1645223936,
LinkedList 10000 insert,2166,2039800,8474939392,1645223936,
LinkedList 10000 insert,2167,2040800,8474939392,1645223936,
LinkedList 10000 insert,2168,2041700,8474939392,1645223936,
LinkedList 10000 insert,2169,2042700,8474939392,1645223936,
LinkedList 10000 insert,2170,2043600,8474939392,1645223936,
LinkedList 10000 insert,2171,2044600,8474939392,1645223936,
LinkedList 10000 insert,2172,2045500,8474939392,1645223936,
LinkedList 10000 insert,2173,2046500,8474939392,1645223936,
LinkedList 10000 insert,2174,2047700,8474939392,1645223936,
LinkedList 10000 insert,2175,2048600,8474939392,1645223936,
LinkedList 10000 insert,2176,2049600,8474939392,1645223936,
LinkedList 10000 insert,2177,2050500,8474939392,1645223936,
LinkedList 10000 insert,2178,2051500,8474939392,1645223936,
LinkedList 10000 insert,2179,2052400,8474939392,1645223936,
LinkedList 10000 insert,2180,2053400,8474939392,1645223936,
LinkedList 10000 insert,2181,2054300,8474939392,1645223936,
LinkedList 10000 insert,2182,2055300,8474939392,1645223936,
LinkedList 10000 insert,2183,2056200,8474939392,1645223936,
LinkedList 10000 insert,2184,2057200,8474939392,1645223936,
LinkedList 10000 insert,2185,2058100,8474939392,1645223936,
LinkedList 10000 insert,2186,2059200,8474939392,1645223936,
LinkedList 10000 insert,2187,2060200,8474939392,1645223936,
LinkedList 10000 insert,2188,2061200,8474939392,1645223936,
LinkedList 10000 insert,2189,2062100,8474939392,1645223936,
LinkedList 10000 insert,2190,2063100,8474939392,1645223936,
LinkedList 10000 insert,2191,2064000,8474939392,1645223936,
LinkedList 10000 insert,2192,2065000,8474939392,1645223936,
LinkedList 10000 insert,2193,2065900,8474939392,1645223936,
LinkedList 10000 insert,2194,2066900,8474939392,1645223936,
LinkedList 10000 insert,2195,2067800,8474939392,1645223936,
LinkedList 10000 insert,2196,2068700,8474939392,1645223936,
LinkedList 10000 insert,2197,2069700,8474939392,1645223936,
LinkedList 10000 insert,2198,2070700,8474939392,1645223936,
LinkedList 10000 insert,2199,2071700,8474939392,1645223936,
LinkedList 10000 insert,2200,2072700,8474939392,1645223936,
LinkedList 10000 insert,2201,2073600,8474939392,1645223936,
LinkedList 10000 insert,2202,2074600,8474939392,1645223936,
LinkedList 10000 insert,2203,2075500,8474939392,1645223936,
LinkedList 10000 insert,2204,2076500,8474939392,1645223936,
LinkedList 10000 insert,2205,2077500,8474939392,1645223936,
LinkedList 10000 insert,2206,2078400,8474939392,1645223936,
LinkedList 10000 insert,2207,2079400,8474939392,1645223936,
LinkedList 10000 insert,2208,2080300,8474939392,1645223936,
LinkedList 10000 insert,2209,2081300,8474939392,1645223936,
LinkedList 10000 insert,2210,2082200,8474939392,1645223936,
LinkedList 10000 insert,2211,2083200,8474939392,1645223936,
LinkedList 10000 insert,2212,2084300,8474939392,1645223936,
LinkedList 10000 insert,2213,2085300,8474939392,1645223936,
LinkedList 10000 insert,2214,2086200,8474939392,1645223936,
LinkedList 10000 insert,2215,2087200,8474939392,1645223936,
LinkedList 10000 insert,2216,2088100,8474939392,1645223936,
LinkedList 10000 insert,2217,2089100,8474939392,1645223936,
LinkedList 10000 insert,2218,2090000,8474939392,1645223936,
LinkedList 10000 insert,2219,2091000,8474939392,1645223936,
LinkedList 10000 insert,2220,2091900,8474939392,1645223936,
LinkedList 10000 insert,2221,2092900,8474939392,1645223936,
LinkedList 10000 insert,2222,2093800,8474939392,1645223936,
LinkedList 10000 insert,2223,2094800,8474939392,1645223936,
LinkedList 10000 insert,2224,2095900,8474939392,1645223936,
LinkedList 10000 insert,2225,2096900,8474939392,1645223936,
LinkedList 10000 insert,2226,2097800,8474939392,1645223936,
LinkedList 10000 insert,2227,2098800,8474939392,1645223936,
LinkedList 10000 insert,2228,2099700,8474939392,1645223936,
LinkedList 10000 insert,2229,2100700,8474939392,1645223936,
LinkedList 10000 insert,2230,2101600,8474939392,1645223936,
LinkedList 10000 insert,2231,2102600,8474939392,1645223936,
LinkedList 10000 insert,2232,2103500,8474939392,1645223936,
LinkedList 10000 insert,2233,2107100,8474939392,1645223936,
LinkedList 10000 insert,2234,2108000,8474939392,1645223936,
LinkedList 10000 insert,2235,2108800,8474939392,1645223936,
LinkedList 10000 insert,2236,2109700,8474939392,1645223936,
LinkedList 10000 insert,2237,2110800,8474939392,1645223936,
LinkedList 10000 insert,2238,2111700,8474939392,1645223936,
LinkedList 10000 insert,2239,2112500,8474939392,1645223936,
LinkedList 10000 insert,2240,2116100,8474939392,1645223936,
LinkedList 10000 insert,2241,2117000,8474939392,1645223936,
LinkedList 10000 insert,2242,2117900,8474939392,1645223936,
LinkedList 10000 insert,2243,2118900,8474939392,1645223936,
LinkedList 10000 insert,2244,2119800,8474939392,1645223936,
LinkedList 10000 insert,2245,2120700,8474939392,1645223936,
LinkedList 10000 insert,2246,2121600,8474939392,1645223936,
LinkedList 10000 insert,2247,2122600,8474939392,1645223936,
LinkedList 10000 insert,2248,2123500,8474939392,1645223936,
LinkedList 10000 insert,2249,2124400,8474939392,1645223936,
LinkedList 10000 insert,2250,2125900,8474939392,1645223936,
LinkedList 10000 insert,2251,2126800,8474939392,1645223936,
LinkedList 10000 insert,2252,2127700,8474939392,1645223936,
LinkedList 10000 insert,2253,2128700,8474939392,1645223936,
LinkedList 10000 insert,2254,2129900,8474939392,1645223936,
LinkedList 10000 insert,2255,2130900,8474939392,1645223936,
LinkedList 10000 insert,2256,2131800,8474939392,1645223936,
LinkedList 10000 insert,2257,2132700,8474939392,1645223936,
LinkedList 10000 insert,2258,2133600,8474939392,1645223936,
LinkedList 10000 insert,2259,2134500,8474939392,1645223936,
LinkedList 10000 insert,2260,2135500,8474939392,1645223936,
LinkedList 10000 insert,2261,2136400,8474939392,1645223936,
LinkedList 10000 insert,2262,2137500,8474939392,1645223936,
LinkedList 10000 insert,2263,2138400,8474939392,1645223936,
LinkedList 10000 insert,2264,2139400,8474939392,1645223936,
LinkedList 10000 insert,2265,2140300,8474939392,1645223936,
LinkedList 10000 insert,2266,2141200,8474939392,1645223936,
LinkedList 10000 insert,2267,2142100,8474939392,1645223936,
LinkedList 10000 insert,2268,2143000,8474939392,1645223936,
LinkedList 10000 insert,2269,2143900,8474939392,1645223936,
LinkedList 10000 insert,2270,2144900,8474939392,1645223936,
LinkedList 10000 insert,2271,2145800,8474939392,1645223936,
LinkedList 10000 insert,2272,2146700,8474939392,1645223936,
LinkedList 10000 insert,2273,2147600,8474939392,1645223936,
LinkedList 10000 insert,2274,2148500,8474939392,1645223936,
LinkedList 10000 insert,2275,2149600,8474939392,1645223936,
LinkedList 10000 insert,2276,2150600,8474939392,1645223936,
LinkedList 10000 insert,2277,2151500,8474939392,1645223936,
LinkedList 10000 insert,2278,2152400,8474939392,1645223936,
LinkedList 10000 insert,2279,2153300,8474939392,1645223936,
LinkedList 10000 insert,2280,2154200,8474939392,1645223936,
LinkedList 10000 insert,2281,2155100,8474939392,1645223936,
LinkedList 10000 insert,2282,2156000,8474939392,1645223936,
LinkedList 10000 insert,2283,2156900,8474939392,1645223936,
LinkedList 10000 insert,2284,2157900,8474939392,1645223936,
LinkedList 10000 insert,2285,2158800,8474939392,1645223936,
LinkedList 10000 insert,2286,2159700,8474939392,1645223936,
LinkedList 10000 insert,2287,2160800,8474939392,1645223936,
LinkedList 10000 insert,2288,2161700,8474939392,1645223936,
LinkedList 10000 insert,2289,2162600,8474939392,1645223936,
LinkedList 10000 insert,2290,2163500,8474939392,1645223936,
LinkedList 10000 insert,2291,2164400,8474939392,1645223936,
LinkedList 10000 insert,2292,2165300,8474939392,1645223936,
LinkedList 10000 insert,2293,2166300,8474939392,1645223936,
LinkedList 10000 insert,2294,2167200,8474939392,1645223936,
LinkedList 10000 insert,2295,2168100,8474939392,1645223936,
LinkedList 10000 insert,2296,2169000,8474939392,1645223936,
LinkedList 10000 insert,2297,2169900,8474939392,1645223936,
LinkedList 10000 insert,2298,2170800,8474939392,1645223936,
LinkedList 10000 insert,2299,2171800,8474939392,1645223936,
LinkedList 10000 insert,2300,2172800,8474939392,1645223936,
LinkedList 10000 insert,2301,2173800,8474939392,1645223936,
LinkedList 10000 insert,2302,2174700,8474939392,1645223936,
LinkedList 10000 insert,2303,2175600,8474939392,1645223936,
LinkedList 10000 insert,2304,2176500,8474939392,1645223936,
LinkedList 10000 insert,2305,2177400,8474939392,1645223936,
LinkedList 10000 insert,2306,2178300,8474939392,1645223936,
LinkedList 10000 insert,2307,2179200,8474939392,1645223936,
LinkedList 10000 insert,2308,2180100,8474939392,1645223936,
LinkedList 10000 insert,2309,2181100,8474939392,1645223936,
LinkedList 10000 insert,2310,2182000,8474939392,1645223936,
LinkedList 10000 insert,2311,2182900,8474939392,1645223936,
LinkedList 10000 insert,2312,2183800,8474939392,1645223936,
LinkedList 10000 insert,2313,2184900,8474939392,1645223936,
LinkedList 10000 insert,2314,2185800,8474939392,1645223936,
LinkedList 10000 insert,2315,2186800,8474939392,1645223936,
LinkedList 10000 insert,2316,2187700,8474939392,1645223936,
LinkedList 10000 insert,2317,2188600,8474939392,1645223936,
LinkedList 10000 insert,2318,2189500,8474939392,1645223936,
LinkedList 10000 insert,2319,2190400,8474939392,1645223936,
LinkedList 10000 insert,2320,2191300,8474939392,1645223936,
LinkedList 10000 insert,2321,2192200,8474939392,1645223936,
LinkedList 10000 insert,2322,2193100,8474939392,1645223936,
LinkedList 10000 insert,2323,2194100,8474939392,1645223936,
