Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
Immutable 10000 insert,2745,2921200,8474939392,1431592960
Immutable 10000 insert,2746,2922200,8474939392,1431592960
Immutable 10000 insert,2747,2923100,8474939392,1431592960
Immutable 10000 insert,2748,2924100,8474939392,1431592960
Immutable 10000 insert,2749,2925000,8474939392,1431592960
Immutable 10000 insert,2750,2926000,8474939392,1431592960
Immutable 10000 insert,2751,2927800,8474939392,1431592960
Immutable 10000 insert,2752,2928700,8474939392,1431592960
Immutable 10000 insert,2753,2929700,8474939392,1431592960
Immutable 10000 insert,2754,2930600,8474939392,1431592960
Immutable 10000 insert,2755,2931600,8474939392,1431592960
Immutable 10000 insert,2756,2932600,8474939392,1431592960
Immutable 10000 insert,2757,2933500,8474939392,1431592960
Immutable 10000 insert,2758,2934400,8474939392,1431592960
Immutable 10000 insert,2759,2935400,8474939392,1431592960
Immutable 10000 insert,2760,2936300,8474939392,1431592960
Immutable 10000 insert,2761,2937300,8474939392,1431592960
Immutable 10000 insert,2762,2938200,8474939392,1431592960
Immutable 10000 insert,2763,2939200,8474939392,1431592960
Immutable 10000 insert,2764,2941000,8474939392,1431592960
Immutable 10000 insert,2765,2942000,8474939392,1431592960
Immutable 10000 insert,2766,2942900,8474939392,1431592960
Immutable 10000 insert,2767,2943900,8474939392,1431592960
Immutable 10000 insert,2768,2944800,8474939392,1431592960
Immutable 10000 insert,2769,2945800,8474939392,1431592960
Immutable 10000 insert,2770,2946700,8474939392,1431592960
Immutable 10000 insert,2771,2947700,8474939392,1431592960
Immutable 10000 insert,2772,2948600,8474939392,1431592960
Immutable 10000 insert,2773,2949500,8474939392,1431592960
Immutable 10000 insert,2774,2950500,8474939392,1431592960
Immutable 10000 insert,2775,2951400,8474939392,1431592960
Immutable 10000 insert,2776,2953200,8474939392,1431592960
Immutable 10000 insert,2777,2954200,8474939392,1431592960
Immutable 10000 insert,2778,2955100,8474939392,1431592960
Immutable 10000 insert,2779,2956100,8474939392,1431592960
Immutable 10000 insert,2780,2957000,8474939392,1431592960
Immutable 10000 insert,2781,2958000,8474939392,1431592960
Immutable 10000 insert,2782,2958900,8474939392,1431592960
Immutable 10000 insert,2783,2959800,8474939392,1431592960
Immutable 10000 insert,2784,2960800,8474939392,1431592960
Immutable 10000 insert,2785,2961700,8474939392,1431592960
Immutable 10000 insert,2786,2962700,8474939392,1431592960
Immutable 10000 insert,2787,2963600,8474939392,1431592960
Immutable 10000 insert,2788,2964600,8474939392,1431592960
Immutable 10000 insert,2789,2966500,8474939392,1431592960
Immutable 10000 insert,2790,2967500,8474939392,1431592960
Immutable 10000 insert,2791,2968400,8474939392,1431592960
Immutable 10000 insert,2792,2969300,8474939392,1431592960
Immutable 10000 insert,2793,2970300,8474939392,1431592960
Immutable 10000 insert,2794,2971300,8474939392,1431592960
Immutable 10000 insert,2795,2972200,8474939392,1431592960
Immutable 10000 insert,2796,2973200,8474939392,1431592960
Immutable 10000 insert,2797,2974100,8474939392,1431592960
Immutable 10000 insert,2798,2975100,8474939392,1431592960
Immutable 10000 insert,2799,2976000,8474939392,1431592960
Immutable 10000 insert,2800,2976900,8474939392,1431592960
Immutable 10000 insert,2801,2978900,8474939392,1431592960
Immutable 10000 insert,2802,2979900,8474939392,1431592960
Immutable 10000 insert,2803,2980800,8474939392,1431592960
Immutable 10000 insert,2804,2981800,8474939392,1431592960
Immutable 10000 insert,2805,2982700,8474939392,1431592960
Immutable 10000 insert,2806,2983700,8474939392,1431592960
Immutable 10000 insert,2807,2984600,8474939392,1431592960
Immutable 10000 insert,2808,2985600,8474939392,1431592960
Immutable 10000 insert,2809,2986500,8474939392,1431592960
Immutable 10000 insert,2810,2987500,8474939392,1431592960
Immutable 10000 insert,2811,2988400,8474939392,1431592960
Immutable 10000 insert,2812,2989300,8474939392,1431592960
Immutable 10000 insert,2813,2990300,8474939392,1431592960
Immutable 10000 insert,2814,2992300,8474939392,1431592960
Immutable 10000 insert,2815,2993300,8474939392,1431592960
Immutable 10000 insert,2816,2994200,8474939392,1431592960
Immutable 10000 insert,2817,2995100,8474939392,1431592960
Immutable 10000 insert,2818,2996100,8474939392,1431592960
Immutable 10000 insert,2819,2997000,8474939392,1431592960
Immutable 10000 insert,2820,2998000,8474939392,1431592960
Immutable 10000 insert,2821,2998900,8474939392,1431592960
Immutable 10000 insert,2822,2999900,8474939392,1431592960
Immutable 10000 insert,2823,3000800,8474939392,1431592960
Immutable 10000 insert,2824,3001800,8474939392,1431592960
Immutable 10000 insert,2825,3002700,8474939392,1431592960
Immutable 10000 insert,2826,3003700,8474939392,1431592960
Immutable 10000 insert,2827,3006000,8474939392,1431592960
Immutable 10000 insert,2828,3007000,8474939392,1431592960
Immutable 10000 insert,2829,3008000,8474939392,1431592960
Immutable 10000 insert,2830,3008900,8474939392,1431592960
Immutable 10000 insert,2831,3009800,8474939392,1431592960
Immutable 10000 insert,2832,3010800,8474939392,1431592960
Immutable 10000 insert,2833,3011700,8474939392,1431592960
Immutable 10000 insert,2834,3012700,8474939392,1431592960
Immutable 10000 insert,2835,3013600,8474939392,1431592960
Immutable 10000 insert,2836,3014600,8474939392,1431592960
Immutable 10000 insert,2837,3015500,8474939392,1431592960
Immutable 10000 insert,2838,3016500,8474939392,1431592960
Immutable 10000 insert,2839,3018400,8474939392,1431592960
Immutable 10000 insert,2840,3019400,8474939392,1431592960
Immutable 10000 insert,2841,3020400,8474939392,1431592960
Immutable 10000 insert,2842,3021300,8474939392,1431592960
Immutable 10000 insert,2843,3022300,8474939392,1431592960
Immutable 10000 insert,2844,3023200,8474939392,1431592960
Immutable 10000 insert,2845,3024100,8474939392,1431592960
Immutable 10000 insert,2846,3025100,8474939392,1431592960
Immutable 10000 insert,2847,3026000,8474939392,1431592960
Immutable 10000 insert,2848,3027000,8474939392,1431592960
Immutable 10000 insert,2849,3027900,8474939392,1431592960
Immutable 10000 insert,2850,3028900,8474939392,1431592960
Immutable 10000 insert,2851,3029800,8474939392,1431592960
Immutable 10000 insert,2852,3031700,8474939392,1431592960
Immutable 10000 insert,2853,3032700,8474939392,1431592960
Immutable 10000 insert,2854,3033600,8474939392,1431592960
Immutable 10000 insert,2855,3034600,8474939392,1431592960
Immutable 10000 insert,2856,3035500,8474939392,1431592960
Immutable 10000 insert,2857,3036400,8474939392,1431592960
Immutable 10000 insert,2858,3037400,8474939392,1431592960
Immutable 10000 insert,2859,3038300,8474939392,1431592960
Immutable 10000 insert,2860,3039300,8474939392,1431592960
Immutable 10000 insert,2861,3040200,8474939392,1431592960
Immutable 10000 insert,2862,3041200,8474939392,1431592960
Immutable 10000 insert,2863,3042100,8474939392,1431592960
Immutable 10000 insert,2864,3044000,8474939392,1431592960
Immutable 10000 insert,2865,3045100,8474939392,1431592960
Immutable 10000 insert,2866,3046000,8474939392,1431592960
Immutable 10000 insert,2867,3047000,8474939392,1431592960
Immutable 10000 insert,2868,3047900,8474939392,1431592960
Immutable 10000 insert,2869,3048800,8474939392,1431592960
Immutable 10000 insert,2870,3049800,8474939392,1431592960
Immutable 10000 insert,2871,3050700,8474939392,1431592960
Immutable 10000 insert,2872,3051700,8474939392,1431592960
Immutable 10000 insert,2873,3052600,8474939392,1431592960
Immutable 10000 insert,2874,3053600,8474939392,1431592960
Immutable 10000 insert,2875,3054500,8474939392,1431592960
Immutable 10000 insert,2876,3055500,8474939392,1431592960
Immutable 10000 insert,2877,3057500,8474939392,1431592960
Immutable 10000 insert,2878,3058500,8474939392,1431592960
Immutable 10000 insert,2879,3061900,8474939392,1431592960
Immutable 10000 insert,2880,3062900,8474939392,1431592960
Immutable 10000 insert,2881,3063900,8474939392,1431592960
Immutable 10000 insert,2882,3064800,8474939392,1431592960
Immutable 10000 insert,2883,3065700,8474939392,1431592960
Immutable 10000 insert,2884,3066700,8474939392,1431592960
Immutable 10000 insert,2885,3067600,8474939392,1431592960
Immutable 10000 insert,2886,3068600,8474939392,1431592960
Immutable 10000 insert,2887,3069500,8474939392,1431592960
Immutable 10000 insert,2888,3070500,8474939392,1431592960
Immutable 10000 insert,2889,3072400,8474939392,1431592960
Immutable 10000 insert,2890,3073400,8474939392,1431592960
Immutable 10000 insert,2891,3074300,8474939392,1431592960
Immutable 10000 insert,2892,3075300,8474939392,1431592960
Immutable 10000 insert,2893,3076200,8474939392,1431592960
Immutable 10000 insert,2894,3077200,8474939392,1431592960
Immutable 10000 insert,2895,3078100,8474939392,1431592960
Immutable 10000 insert,2896,3079100,8474939392,1431592960
Immutable 10000 insert,2897,3080000,8474939392,1431592960
Immutable 10000 insert,2898,3080900,8474939392,1431592960
Immutable 10000 insert,2899,3081900,8474939392,1431592960
Immutable 10000 insert,2900,3082800,8474939392,1431592960
Immutable 10000 insert,2901,3083800,8474939392,1431592960
Immutable 10000 insert,2902,3086100,8474939392,1431592960
Immutable 10000 insert,2903,3087000,8474939392,1431592960
Immutable 10000 insert,2904,3088000,8474939392,1431592960
Immutable 10000 insert,2905,3088900,8474939392,1431592960
Immutable 10000 insert,2906,3089900,8474939392,1431592960
Immutable 10000 insert,2907,3090800,8474939392,1431592960
Immutable 10000 insert,2908,3091800,8474939392,1431592960
Immutable 10000 insert,2909,3092700,8474939392,1431592960
Immutable 10000 insert,2910,3093700,8474939392,1431592960
Immutable 10000 insert,2911,3094600,8474939392,1431592960
Immutable 10000 insert,2912,3095500,8474939392,1431592960
Immutable 10000 insert,2913,3096500,8474939392,1431592960
Immutable 10000 insert,2914,3097400,8474939392,1431592960
Immutable 10000 insert,2915,3099300,8474939392,1431592960
Immutable 10000 insert,2916,3100300,8474939392,1431592960
Immutable 10000 insert,2917,3101200,8474939392,1431592960
Immutable 10000 insert,2918,3102200,8474939392,1431592960
Immutable 10000 insert,2919,3103100,8474939392,1431592960
Immutable 10000 insert,2920,3104400,8474939392,1431592960
Immutable 10000 insert,2921,3105400,8474939392,1431592960
Immutable 10000 insert,2922,3106300,8474939392,1431592960
Immutable 10000 insert,2923,3107300,8474939392,1431592960
Immutable 10000 insert,2924,3108200,8474939392,1431592960
Immutable 10000 insert,2925,3109200,8474939392,1431592960
Immutable 10000 insert,2926,3110100,8474939392,1431592960
Immutable 10000 insert,2927,3112000,8474939392,1431592960
Immutable 10000 insert,2928,3113000,8474939392,1431592960
Immutable 10000 insert,2929,3113900,8474939392,1431592960
Immutable 10000 insert,2930,3114900,8474939392,1431592960
Immutable 10000 insert,2931,3115800,8474939392,1431592960
Immutable 10000 insert,2932,3116800,8474939392,1431592960
Immutable 10000 insert,2933,3117700,8474939392,1431592960
Immutable 10000 insert,2934,3118700,8474939392,1431592960
Immutable 10000 insert,2935,3119600,8474939392,1431592960
Immutable 10000 insert,2936,3120600,8474939392,1431592960
Immutable 10000 insert,2937,3121500,8474939392,1431592960
Immutable 10000 insert,2938,3122400,8474939392,1431592960
Immutable 10000 insert,2939,3123400,8474939392,1431592960
Immutable 10000 insert,2940,3125400,8474939392,1431592960
Immutable 10000 insert,2941,3126400,8474939392,1431592960
Immutable 10000 insert,2942,3127300,8474939392,1431592960
Immutable 10000 insert,2943,3128200,8474939392,1431592960
Immutable 10000 insert,2944,3129200,8474939392,1431592960
Immutable 10000 insert,2945,3130100,8474939392,1431592960
Immutable 10000 insert,2946,3131100,8474939392,1431592960
Immutable 10000 insert,2947,3132000,8474939392,1431592960
Immutable 10000 insert,2948,3133000,8474939392,1431592960
Immutable 10000 insert,2949,3133900,8474939392,1431592960
Immutable 10000 insert,2950,3134900,8474939392,1431592960
Immutable 10000 insert,2951,3135800,8474939392,1431592960
Immutable 10000 insert,2952,3137800,8474939392,1431592960
Immutable 10000 insert,2953,3138800,8474939392,1431592960
Immutable 10000 insert,2954,3139700,8474939392,1431592960
Immutable 10000 insert,2955,3140700,8474939392,1431592960
Immutable 10000 insert,2956,3141600,8474939392,1431592960
Immutable 10000 insert,2957,3142500,8474939392,1431592960
Immutable 10000 insert,2958,3143500,8474939392,1431592960
Immutable 10000 insert,2959,3144400,8474939392,1431592960
Immutable 10000 insert,2960,3145400,8474939392,1431592960
Immutable 10000 insert,2961,3146300,8474939392,1431592960
Immutable 10000 insert,2962,3147300,8474939392,1431592960
Immutable 10000 insert,2963,3148200,8474939392,1431592960
Immutable 10000 insert,2964,3149200,8474939392,1431592960
Immutable 10000 insert,2965,3151100,8474939392,1431592960
Immutable 10000 insert,2966,3152100,8474939392,1431592960
Immutable 10000 insert,2967,3153100,8474939392,1431592960
Immutable 10000 insert,2968,3154000,8474939392,1431592960
Immutable 10000 insert,2969,3155000,8474939392,1431592960
Immutable 10000 insert,2970,3155900,8474939392,1431592960
Immutable 10000 insert,2971,3156800,8474939392,1431592960
Immutable 10000 insert,2972,3157800,8474939392,1431592960
Immutable 10000 insert,2973,3158700,8474939392,1431592960
Immutable 10000 insert,2974,3159700,8474939392,1431592960
Immutable 10000 insert,2975,3160600,8474939392,1431592960
Immutable 10000 insert,2976,3161600,8474939392,1431592960
Immutable 10000 insert,2977,3163300,8474939392,1431592960
Immutable 10000 insert,2978,3164300,8474939392,1431592960
Immutable 10000 insert,2979,3165200,8474939392,1431592960
Immutable 10000 insert,2980,3166100,8474939392,1431592960
Immutable 10000 insert,2981,3167100,8474939392,1431592960
Immutable 10000 insert,2982,3168000,8474939392,1431592960
Immutable 10000 insert,2983,3169000,8474939392,1431592960
Immutable 10000 insert,2984,3169900,8474939392,1431592960
Immutable 10000 insert,2985,3170900,8474939392,1431592960
Immutable 10000 insert,2986,3171800,8474939392,1431592960
Immutable 10000 insert,2987,3172800,8474939392,1431592960
Immutable 10000 insert,2988,3173700,8474939392,1431592960
Immutable 10000 insert,2989,3174700,8474939392,1431592960
Immutable 10000 insert,2990,3176700,8474939392,1431592960
Immutable 10000 insert,2991,3178100,8474939392,1431592960
Immutable 10000 insert,2992,3179000,8474939392,1431592960
Immutable 10000 insert,2993,3179900,8474939392,1431592960
Immutable 10000 insert,2994,3180900,8474939392,1431592960
Immutable 10000 insert,2995,3181800,8474939392,1431592960
Immutable 10000 insert,2996,3182800,8474939392,1431592960
Immutable 10000 insert,2997,3183700,8474939392,1431592960
Immutable 10000 insert,2998,3184700,8474939392,1431592960
Immutable 10000 insert,2999,3185600,8474939392,1431592960
Immutable 10000 insert,3000,3186600,8474939392,1431592960
Immutable 10000 insert,3001,3187500,8474939392,1431592960
Immutable 10000 insert,3002,3189700,8474939392,1431592960
Immutable 10000 insert,3003,3190700,8474939392,1431592960
Immutable 10000 insert,3004,3191600,8474939392,1431592960
Immutable 10000 insert,3005,3192600,8474939392,1431592960
Immutable 10000 insert,3006,3193500,8474939392,1431592960
Immutable 10000 insert,3007,3194500,8474939392,1431592960
Immutable 10000 insert,3008,3195400,8474939392,1431592960
Immutable 10000 insert,3009,3196400,8474939392,1431592960
Immutable 10000 insert,3010,3197300,8474939392,1431592960
Immutable 10000 insert,3011,3198300,8474939392,1431592960
Immutable 10000 insert,3012,3199200,8474939392,1431592960
Immutable 10000 insert,3013,3200200,8474939392,1431592960
Immutable 10000 insert,3014,3203100,8474939392,1431592960
Immutable 10000 insert,3015,3205800,8474939392,1431592960
Immutable 10000 insert,3016,3206800,8474939392,1431592960
Immutable 10000 insert,3017,3208000,8474939392,1431592960
Immutable 10000 insert,3018,3209200,8474939392,1431592960
Immutable 10000 insert,3019,3210100,8474939392,1431592960
Immutable 10000 insert,3020,3211100,8474939392,1431592960
Immutable 10000 insert,3021,3212000,8474939392,1431592960
Immutable 10000 insert,3022,3213200,8474939392,1431592960
Immutable 10000 insert,3023,3214200,8474939392,1431592960
Immutable 10000 insert,3024,3215100,8474939392,1431592960
Immutable 10000 insert,3025,3216100,8474939392,1431592960
Immutable 10000 insert,3026,3217000,8474939392,1431592960
Immutable 10000 insert,3027,3219000,8474939392,1431592960
Immutable 10000 insert,3028,3219900,8474939392,1431592960
Immutable 10000 insert,3029,3220900,8474939392,1431592960
Immutable 10000 insert,3030,3221800,8474939392,1431592960
Immutable 10000 insert,3031,3222800,8474939392,1431592960
Immutable 10000 insert,3032,3223700,8474939392,1431592960
Immutable 10000 insert,3033,3224700,8474939392,1431592960
Immutable 10000 insert,3034,3225600,8474939392,1431592960
Immutable 10000 insert,3035,3226600,8474939392,1431592960
Immutable 10000 insert,3036,3227500,8474939392,1431592960
Immutable 10000 insert,3037,3228500,8474939392,1431592960
Immutable 10000 insert,3038,3229400,8474939392,1431592960
Immutable 10000 insert,3039,3230400,8474939392,1431592960
Immutable 10000 insert,3040,3232400,8474939392,1431592960
Immutable 10000 insert,3041,3233300,8474939392,1431592960
Immutable 10000 insert,3042,3234200,8474939392,1431592960
Immutable 10000 insert,3043,3235200,8474939392,1431592960
Immutable 10000 insert,3044,3236100,8474939392,1431592960
Immutable 10000 insert,3045,3237100,8474939392,1431592960
Immutable 10000 insert,3046,3238000,8474939392,1431592960
Immutable 10000 insert,3047,3239000,8474939392,1431592960
Immutable 10000 insert,3048,3239900,8474939392,1431592960
Immutable 10000 insert,3049,3240900,8474939392,1431592960
Immutable 10000 insert,3050,3241800,8474939392,1431592960
Immutable 10000 insert,3051,3242800,8474939392,1431592960
Immutable 10000 insert,3052,3244700,8474939392,1431592960
Immutable 10000 insert,3053,3245700,8474939392,1431592960
Immutable 10000 insert,3054,3246600,8474939392,1431592960
Immutable 10000 insert,3055,3247600,8474939392,1431592960
Immutable 10000 insert,3056,3248500,8474939392,1431592960
Immutable 10000 insert,3057,3249500,8474939392,1431592960
Immutable 10000 insert,3058,3250400,8474939392,1431592960
Immutable 10000 insert,3059,3251400,8474939392,1431592960
Immutable 10000 insert,3060,3252300,8474939392,1431592960
Immutable 10000 insert,3061,3253300,8474939392,1431592960
Immutable 10000 insert,3062,3254200,8474939392,1431592960
Immutable 10000 insert,3063,3255100,8474939392,1431592960
Immutable 10000 insert,3064,3256100,8474939392,1431592960
Immutable 10000 insert,3065,3258100,8474939392,1431592960
Immutable 10000 insert,3066,3259100,8474939392,1431592960
Immutable 10000 insert,3067,3260000,8474939392,1431592960
Immutable 10000 insert,3068,3261000,8474939392,1431592960
Immutable 10000 insert,3069,3261900,8474939392,1431592960
Immutable 10000 insert,3070,3262900,8474939392,1431592960
Immutable 10000 insert,3071,3263800,8474939392,1431592960
Immutable 10000 insert,3072,3264800,8474939392,1431592960
Immutable 10000 insert,3073,3265700,8474939392,1431592960
Immutable 10000 insert,3074,3266700,8474939392,1431592960
Immutable 10000 insert,3075,3267600,8474939392,1431592960
Immutable 10000 insert,3076,3268600,8474939392,1431592960
Immutable 10000 insert,3077,3269600,8474939392,1431592960
Immutable 10000 insert,3078,3271800,8474939392,1431592960
Immutable 10000 insert,3079,3272800,8474939392,1431592960
Immutable 10000 insert,3080,3273800,8474939392,1431592960
Immutable 10000 insert,3081,3274700,8474939392,1431592960
Immutable 10000 insert,3082,3275700,8474939392,1431592960
Immutable 10000 insert,3083,3276600,8474939392,1431592960
Immutable 10000 insert,3084,3277600,8474939392,1431592960
Immutable 10000 insert,3085,3278500,8474939392,1431592960
Immutable 10000 insert,3086,3279500,8474939392,1431592960
Immutable 10000 insert,3087,3280400,8474939392,1431592960
Immutable 10000 insert,3088,3281300,8474939392,1431592960
Immutable 10000 insert,3089,3282300,8474939392,1431592960
Immutable 10000 insert,3090,3284200,8474939392,1431592960
Immutable 10000 insert,3091,3285200,8474939392,1431592960
Immutable 10000 insert,3092,3286100,8474939392,1431592960
Immutable 10000 insert,3093,3287100,8474939392,1431592960
Immutable 10000 insert,3094,3288000,8474939392,1431592960
Immutable 10000 insert,3095,3289000,8474939392,1431592960
Immutable 10000 insert,3096,3289900,8474939392,1431592960
Immutable 10000 insert,3097,3290900,8474939392,1431592960
Immutable 10000 insert,3098,3291800,8474939392,1431592960
Immutable 10000 insert,3099,3292800,8474939392,1431592960
Immutable 10000 insert,3100,3293700,8474939392,1431592960
Immutable 10000 insert,3101,3294700,8474939392,1431592960
Immutable 10000 insert,3102,3295600,8474939392,1431592960
Immutable 10000 insert,3103,3297500,8474939392,1431592960
Immutable 10000 insert,3104,3298500,8474939392,1431592960
Immutable 10000 insert,3105,3299400,8474939392,1431592960
Immutable 10000 insert,3106,3300400,8474939392,1431592960
Immutable 10000 insert,3107,3301300,8474939392,1431592960
Immutable 10000 insert,3108,3302300,8474939392,1431592960
Immutable 10000 insert,3109,3303200,8474939392,1431592960
Immutable 10000 insert,3110,3304200,8474939392,1431592960
Immutable 10000 insert,3111,3305100,8474939392,1431592960
Immutable 10000 insert,3112,3306000,8474939392,1431592960
Immutable 10000 insert,3113,3307000,8474939392,1431592960
Immutable 10000 insert,3114,3307900,8474939392,1431592960
Immutable 10000 insert,3115,3309900,8474939392,1431592960
Immutable 10000 insert,3116,3310800,8474939392,1431592960
Immutable 10000 insert,3117,3311800,8474939392,1431592960
Immutable 10000 insert,3118,3312700,8474939392,1431592960
Immutable 10000 insert,3119,3313700,8474939392,1431592960
Immutable 10000 insert,3120,3314600,8474939392,1431592960
Immutable 10000 insert,3121,3315600,8474939392,1431592960
Immutable 10000 insert,3122,3316500,8474939392,1431592960
Immutable 10000 insert,3123,3317500,8474939392,1431592960
Immutable 10000 insert,3124,3318400,8474939392,1431592960
Immutable 10000 insert,3125,3319400,8474939392,1431592960
Immutable 10000 insert,3126,3320300,8474939392,1431592960
Immutable 10000 insert,3127,3321300,8474939392,1431592960
Immutable 10000 insert,3128,3323200,8474939392,1431592960
Immutable 10000 insert,3129,3324200,8474939392,1431592960
Immutable 10000 insert,3130,3325100,8474939392,1431592960
Immutable 10000 insert,3131,3326100,8474939392,1431592960
Immutable 10000 insert,3132,3327000,8474939392,1431592960
Immutable 10000 insert,3133,3327900,8474939392,1431592960
Immutable 10000 insert,3134,3328900,8474939392,1431592960
Immutable 10000 insert,3135,3329800,8474939392,1431592960
Immutable 10000 insert,3136,3330800,8474939392,1431592960
Immutable 10000 insert,3137,3331700,8474939392,1431592960
Immutable 10000 insert,3138,3332700,8474939392,1431592960
Immutable 10000 insert,3139,3333600,8474939392,1431592960
Immutable 10000 insert,3140,3335500,8474939392,1431592960
Immutable 10000 insert,3141,3336500,8474939392,1431592960
Immutable 10000 insert,3142,3337400,8474939392,1431592960
Immutable 10000 insert,3143,3338400,8474939392,1431592960
Immutable 10000 insert,3144,3339300,8474939392,1431592960
Immutable 10000 insert,3145,3340300,8474939392,1431592960
Immutable 10000 insert,3146,3341300,8474939392,1431592960
Immutable 10000 insert,3147,3342200,8474939392,1431592960
Immutable 10000 insert,3148,3343200,8474939392,1431592960
Immutable 10000 insert,3149,3344100,8474939392,1431592960
Immutable 10000 insert,3150,3347100,8474939392,1431592960
Immutable 10000 insert,3151,3348100,8474939392,1431592960
Immutable 10000 insert,3152,3349000,8474939392,1431592960
Immutable 10000 insert,3153,3351800,8474939392,1431592960
Immutable 10000 insert,3154,3352800,8474939392,1431592960
Immutable 10000 insert,3155,3353800,8474939392,1431592960
Immutable 10000 insert,3156,3354700,8474939392,1431592960
Immutable 10000 insert,3157,3355700,8474939392,1431592960
Immutable 10000 insert,3158,3356600,8474939392,1431592960
Immutable 10000 insert,3159,3357600,8474939392,1431592960
Immutable 10000 insert,3160,3358500,8474939392,1431592960
Immutable 10000 insert,3161,3359500,8474939392,1431592960
Immutable 10000 insert,3162,3360400,8474939392,1431592960
Immutable 10000 insert,3163,3361400,8474939392,1431592960
Immutable 10000 insert,3164,3362300,8474939392,1431592960
Immutable 10000 insert,3165,3363300,8474939392,1431592960
Immutable 10000 insert,3166,3365200,8474939392,1431592960
Immutable 10000 insert,3167,3366100,8474939392,1431592960
Immutable 10000 insert,3168,3367100,8474939392,1431592960
Immutable 10000 insert,3169,3368000,8474939392,1431592960
Immutable 10000 insert,3170,3369000,8474939392,1431592960
Immutable 10000 insert,3171,3369900,8474939392,1431592960
Immutable 10000 insert,3172,3371100,8474939392,1431592960
Immutable 10000 insert,3173,3372100,8474939392,1431592960
Immutable 10000 insert,3174,3373000,8474939392,1431592960
Immutable 10000 insert,3175,3374000,8474939392,1431592960
Immutable 10000 insert,3176,3374900,8474939392,1431592960
Immutable 10000 insert,3177,3375900,8474939392,1431592960
Immutable 10000 insert,3178,3377900,8474939392,1431592960
Immutable 10000 insert,3179,3378800,8474939392,1431592960
Immutable 10000 insert,3180,3379800,8474939392,1431592960
Immutable 10000 insert,3181,3380700,8474939392,1431592960
Immutable 10000 insert,3182,3381700,8474939392,1431592960
Immutable 10000 insert,3183,3382600,8474939392,1431592960
Immutable 10000 insert,3184,3383600,8474939392,1431592960
Immutable 10000 insert,3185,3384500,8474939392,1431592960
Immutable 10000 insert,3186,3385500,8474939392,1431592960
Immutable 10000 insert,3187,3386400,8474939392,1431592960
Immutable 10000 insert,3188,3387400,8474939392,1431592960
Immutable 10000 insert,3189,3388300,8474939392,1431592960
Immutable 10000 insert,3190,3389300,8474939392,1431592960
Immutable 10000 insert,3191,3391600,8474939392,1431592960
Immutable 10000 insert,3192,3392500,8474939392,1431592960
Immutable 10000 insert,3193,3393500,8474939392,1431592960
Immutable 10000 insert,3194,3394500,8474939392,1431592960
Immutable 10000 insert,3195,3395400,8474939392,1431592960
Immutable 10000 insert,3196,3396400,8474939392,1431592960
Immutable 10000 insert,3197,3397300,8474939392,1431592960
Immutable 10000 insert,3198,3398300,8474939392,1431592960
Immutable 10000 insert,3199,3399200,8474939392,1431592960
Immutable 10000 insert,3200,3400100,8474939392,1431592960
Immutable 10000 insert,3201,3401100,8474939392,1431592960
Immutable 10000 insert,3202,3402000,8474939392,1431592960
Immutable 10000 insert,3203,3403900,8474939392,1431592960
Immutable 10000 insert,3204,3404800,8474939392,1431592960
Immutable 10000 insert,3205,3405800,8474939392,1431592960
Immutable 10000 insert,3206,3406800,8474939392,1431592960
Immutable 10000 insert,3207,3407700,8474939392,1431592960
Immutable 10000 insert,3208,3408700,8474939392,1431592960
Immutable 10000 insert,3209,3409600,8474939392,1431592960
Immutable 10000 insert,3210,3410500,8474939392,1431592960
Immutable 10000 insert,3211,3411500,8474939392,1431592960
Immutable 10000 insert,3212,3412600,8474939392,1431592960
Immutable 10000 insert,3213,3413600,8474939392,1431592960
Immutable 10000 insert,3214,3414500,8474939392,1431592960
Immutable 10000 insert,3215,3416800,8474939392,1431592960
Immutable 10000 insert,3216,3417800,8474939392,1431592960
Immutable 10000 insert,3217,3418700,8474939392,1431592960
Immutable 10000 insert,3218,3419900,8474939392,1431592960
Immutable 10000 insert,3219,3420900,8474939392,1431592960
Immutable 10000 insert,3220,3421900,8474939392,1431592960
Immutable 10000 insert,3221,3422800,8474939392,1431592960
Immutable 10000 insert,3222,3423800,8474939392,1431592960
Immutable 10000 insert,3223,3424700,8474939392,1431592960
Immutable 10000 insert,3224,3426000,8474939392,1431592960
Immutable 10000 insert,3225,3427000,8474939392,1431592960
Immutable 10000 insert,3226,3428000,8474939392,1431592960
Immutable 10000 insert,3227,3428900,8474939392,1431592960
Immutable 10000 insert,3228,3430800,8474939392,1431592960
Immutable 10000 insert,3229,3431900,8474939392,1431592960
Immutable 10000 insert,3230,3432800,8474939392,1431592960
Immutable 10000 insert,3231,3434100,8474939392,1431592960
Immutable 10000 insert,3232,3435000,8474939392,1431592960
Immutable 10000 insert,3233,3436000,8474939392,1431592960
Immutable 10000 insert,3234,3436900,8474939392,1431592960
Immutable 10000 insert,3235,3437800,8474939392,1431592960
Immutable 10000 insert,3236,3438800,8474939392,1431592960
Immutable 10000 insert,3237,3440200,8474939392,1431592960
Immutable 10000 insert,3238,3441100,8474939392,1431592960
Immutable 10000 insert,3239,3442100,8474939392,1431592960
Immutable 10000 insert,3240,3444100,8474939392,1431592960
Immutable 10000 insert,3241,3445100,8474939392,1431592960
Immutable 10000 insert,3242,3446100,8474939392,1431592960
